SME,1/31/2022,11472,0,0,0,0,0,0,0.18,0.41,0.12,1,0,-2.23,-0.06,0.05,-1.49,-0.03,-0.03,0.03,0.05,-0.97,nan,158,12,100,3.2,372,9.6,10,1200,7,nan,nan,nan,nan,0.18,0.12,0.25,0.39,9759854493,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11599,0,0,0,0,0,0,0.05,0.15,1,1,0,-0.95,-0.01,-0.88,-1.24,0.04,-0.03,10,-0.16,-0.99,nan,1000,11,398,7.2,1497,13,3,375,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,10000000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,397,0,0,0,0,0,0,0.01,0.02,0.75,1,0,-0.53,-0.14,-0.3,0.32,-0.4,-0.45,-0.56,-0.31,-0.9,nan,242,11,101,1.8,132,2.6,5,1244,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,32140600000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,793,0,0,1,0,2,2,0.11,0.09,0.83,1,0,0.07,0.22,0.13,-0.53,0.1,0.1,0.21,0.21,-0.95,nan,202,11,319,6.4,512,6.6,5,458,1.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,25823736044,0.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,9716,0,0,0,0,0,0,0.02,0.02,0.7,1,0,-1.73,0.1,-0.13,-2.13,0.15,-0.43,-0.19,-0.13,-0.95,nan,104,7.2,304,8,435,13,5,962,3.2,nan,nan,nan,nan,0.18,0.12,0.25,0.39,15450000000,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,9874,0,0,0,0,0,0,0.01,0,0.62,1,0,-3.96,-0.17,1.21,-18.04,-0.99,-1.18,-0.3,0.06,-1,nan,160,16,436,2.8,7710,10,2,4713,12,nan,nan,nan,nan,0.18,0.12,0.25,0.39,3299114412,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11662,0,0,4,0,8,1,0.01,0,0.09,1,0,-0.84,0.05,0.11,-0.14,0.27,0.27,0.25,0.31,-0.86,nan,113,6.6,543,9,975,13,5,642,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,10371801401,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,12182,0,0,2,0,1,1,0.06,0.01,0.64,1,0,1.19,0.19,0.22,-0.13,0.08,0.1,0.48,0.09,-0.86,nan,123,8.8,271,5.4,502,7.8,5,956,4.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,35000000000,0.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1683,0,0,0,0,0,0,0,0,0.09,1,0,20,2.49,2.05,-0.24,0.07,0.16,9.86,0.1,-0.93,nan,88,7.2,980,7,1320,13,10,268,2.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,22931869900,0.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1862,0,0,0,0,0,0,0,0.02,0.38,1,0,-1.72,-0.43,0.71,-1.48,-0.28,-0.28,1.53,0.59,-0.99,nan,167,12,25,1.4,1254,11,15,5616,8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,29220000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,5495,0,0,0,0,0,0,0.01,0.01,1.07,1,0,-0.63,0.24,0.66,-0.91,0.06,0.43,-0.52,0.66,-0.85,nan,206,11,109,3.6,90,2.6,5,2728,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,5980000000,0.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,6692,0,0,0,0,0,0,0.01,0.02,0.86,1,0,-1.25,-0.07,0.13,-0.77,0.07,-0.03,0.52,0.29,-0.95,nan,228,12,248,6.4,413,9.6,7,693,1.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,8748295538,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,9847,0,0,0,0,0,0,0.01,0.02,0.5,1,0,-1.57,-0.19,0.26,-2.4,-0.47,-1.24,1.01,0.33,-0.99,nan,160,11,348,7.2,2297,13,5,644,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,9093528929,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,9973,0,0,0,0,0,0,0.01,0.06,1.57,1,0,-12.76,-0.35,-0.22,-26.39,-0.75,-0.75,-0.47,0.03,-0.96,nan,135,16,286,2.4,566,4.8,1.6,4511,16,nan,nan,nan,nan,0.18,0.12,0.25,0.39,9835726001,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,10111,0,0,0,0,0,0,0.07,0.06,0.52,1,0,-0.84,0.05,-0.05,-1.12,-0.04,-0.43,1.32,0.33,-0.94,nan,233,11,395,5.4,546,7.8,5,489,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,19500000000,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,10152,0,0,0,0,0,0,0.1,0.41,0.33,1,0,-1.73,0.07,-0.17,-3.39,0.22,-0.08,0.44,-0.09,-0.91,nan,135,6.6,673,9,1401,13,1,1938,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,781600000,0.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3404,0,0,0,0,0,0,0,0.02,5,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0.18,0.12,0.25,0.39,1.67726E+11,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11762,0,0,0,0,0,0,0.02,0.01,0.71,1,0,-20,-0.21,-0.93,-30,-0.38,-0.48,-0.3,0.01,-0.93,nan,229,12,687,7,929,10.4,10,162,1.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,8000000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11779,0,0,0,0,0,0,0.06,0.5,0.75,1,0,-1.07,-0.07,1.23,-1.02,-0.03,-0.02,6.51,1.06,-0.92,nan,154,12,521,5.6,1832,13,10,460,2.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,2900000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,12065,0,0,0,0,0,0,0.01,0,0.39,1,0,-0.89,0.08,0.27,-0.77,0.16,0.16,1.87,0.7,-0.72,nan,197,11,1238,9,2790,13,5,661,4.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,12000000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,6706,0,0,0,0,0,0,0.01,0.01,0.74,1,0,-1.02,-0.01,0.71,0.43,0.32,0.22,-0.27,0.22,-0.71,nan,166,11,447,9,942,13,5,1114,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,22200000000,0.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7056,0,0,0,0,0,0,0.02,0.01,0.63,1,0,-0.44,0.04,-0.01,1.68,0.21,0.28,1.36,0.08,-0.93,nan,184,20,406,4.8,1846,12,3.2,4983,16,nan,nan,nan,nan,0.18,0.12,0.25,0.39,9020651000,0.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7725,0,0,0,0,0,0,0.03,0.22,0.59,1,0,-2.85,0.19,0.1,-15.13,1.46,1.29,0.17,-0.1,-0.87,nan,62,4.4,418,7.2,3545,13,1,1217,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,5000200000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,8668,0,0,1,0,1,1,0.08,0.03,0.88,1,0,1.87,0.31,0.53,2.81,0.41,0.41,-0.96,0.11,-0.86,nan,140,9.6,312,2.8,912,10.4,10,1035,4.2,nan,nan,nan,nan,0.18,0.12,0.25,0.39,28950000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,9982,0,0,0,0,0,0,0.02,0.02,0.82,1,0,-1.63,0.18,-0.46,-1.66,0.19,0.3,-0.27,-0.29,-0.83,nan,123,6.6,145,3.6,325,5.2,5,2063,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,21000000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1821,0,0,0,0,0,0,0.01,0.01,0.4,1,0,-0.38,0.04,0.52,-0.43,0.03,0.04,-0.88,0.06,-0.71,nan,164,11,1040,9,2640,13,5,541,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,20000000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3840,0,0,0,0,0,0,0.05,0.07,0.59,1,0,20,1.52,1.11,-11.82,-0.49,-0.49,6.74,0.05,-0.95,nan,296,11,401,7.2,781,13,1,502,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,12755772092,0.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7598,0,0,0,0,0,0,0.02,0.01,0.69,1,0,-0.68,0.06,-0.05,-3,-0.37,-0.37,1.29,0.19,-0.95,nan,166,12,897,7,1792,13,10,162,1.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,6100000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7620,0,0,0,0,0,0,0.02,0,0.75,1,0,0.39,-0.03,-0.16,-15.55,0.29,0.29,0.12,-0.02,-0.92,nan,144,8.8,342,5.4,580,10.4,5,847,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,1793000000,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2510,0,0,0,0,0,0,0.03,0,0.47,1,0,1.31,-0.13,0.05,7.07,-0.47,-0.86,-0.31,-0.06,-0.89,nan,250,11,221,1.8,367,5.2,5,751,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,11536590000,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,24,0,0,0,0,0,0,0.01,0.01,0.74,1,0,-1.38,-0.07,0.04,-2.34,-0.24,-0.24,0.12,0.18,-0.95,nan,138,9.6,304,8,681,13,4,1050,3.2,nan,nan,nan,nan,0.18,0.12,0.25,0.39,28230000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2387,0,0,0,0,0,0,0.12,0.08,0.8,1,0,-8.16,0.3,-0.2,-3.49,0.1,0.03,-0.35,-0.04,-0.98,nan,102,10.4,374,11,746,15,10,252,1.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,34462107988,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,12016,0,0,0,0,0,0,0.01,0.04,0.38,1,0,-0.54,0.13,0.78,-0.91,0.03,-2.12,-0.33,0.29,-0.99,nan,161,11,519,9,581,7.8,5,587,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,3050000000,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3631,0,0,0,0,0,0,0.06,0.04,0.74,1,0,0.38,0.55,0.48,-0.85,0.06,0.12,3.04,0.4,-0.93,nan,129,8.8,839,9,3237,13,5,236,1.2,nan,nan,nan,nan,0.18,0.12,0.25,0.39,19570000000,0.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,8579,0,0,0,0,0,0,0.03,0.03,0.53,1,0,-0.51,-0.09,-0.11,0.2,-0.21,-0.21,0.12,-0.17,-0.94,nan,170,11,371,7.2,912,13,5,445,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,14350000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,9882,0,0,0,0,0,0,0.02,0,0.75,1,0,-1.06,-0.01,0.61,-1.24,-0.05,-0.05,-0.21,0.2,-0.87,nan,127,6.6,800,9,1480,13,5,388,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,20500000000,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,5376,0,0,0,0,0,0,0.02,0.08,0.41,1,0,-0.57,0.22,0.53,4.78,3,3.79,-0.05,0.52,-0.99,nan,131,8.8,216,3.6,694,10.4,1,330,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,10692795405,0.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7234,0,0,0,0,0,0,0.16,0.03,0.59,1,0,-0.96,0.02,nan,-2.09,-0.74,-0.76,-0.61,0.68,-0.99,nan,144,9.6,710,8,9900,12,7,455,1.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,17340000000,0.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11023,0,0,1,0,2,2,0.01,0.01,0.09,1,0,-0.87,0.07,1.03,-0.24,0.37,0.37,0.1,0.49,-0.87,nan,195,11,261,5.4,536,7.8,5,1099,4.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,17150000000,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,5172,0,0,0,0,0,0,0.09,0.41,0.95,1,0,1.7,0.6,0.4,0.68,0.37,0.23,-0.27,0.22,-0.92,nan,102,7.2,580,8,1128,13,7,566,2.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,1.1794E+11,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,8158,0,0,0,0,0,0,0.04,0.02,0.65,1,0,-1.09,0,-0.2,-2.23,0.03,0.04,1.29,-0.03,-0.92,nan,147,11,354,9,411,2.6,5,397,1.2,nan,nan,nan,nan,0.18,0.12,0.25,0.39,21860000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2607,0,0,8,0,8,1,0.02,0,0.19,1,0,-0.13,0.13,0.31,-0.46,0.08,0.08,0.13,0.16,-0.5,nan,157,12,512,8,1110,11,10,1433,6.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,11100000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2703,0,0,4,0,7,2,0.02,0,0.97,1,0,0.31,-0.34,-0.24,0.02,-0.27,-0.32,-0.64,-0.26,-0.9,nan,169,11,218,1.8,610,10.4,5,777,4.8,nan,nan,nan,nan,0.18,0.12,0.25,0.39,4900000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,5531,0,0,1,0,1,3,0,0,0.88,1,0,-20,-0.31,0.07,-19.17,-0.29,-0.26,-0.32,0.02,-0.93,nan,175,20,258,2.4,544,4.8,3.2,5177,20,nan,nan,nan,nan,0.18,0.12,0.25,0.39,4200000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11270,0,0,0,0,0,0,0.04,0.06,0.55,1,0,-0.95,0.01,0.3,-0.9,0.02,0.02,-0.18,0.22,-0.93,nan,185,11,1200,9,9960,13,5,371,2.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,1000000000,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,906,0,0,0,0,0,0,0.1,0.12,0.26,1,0,1.38,0.69,0.7,-0.54,0.13,0.13,0.14,0.29,-0.89,nan,137,8.8,399,5.4,667,7.8,5,967,3.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,15950000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2371,0,0,0,0,0,0,0.02,0.07,0.56,1,0,-0.14,-0.09,0.04,1.05,-0.22,-0.22,0.73,-0.11,-0.98,nan,207,12,224,8,354,10.4,5,249,1.6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,15479638027,0.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1927,0,0,0,0,0,0,0.09,0,0.5,1,0,-2.39,-0.31,-0.05,-2.6,-0.36,-1.28,0.17,0.22,-0.96,nan,104,7.2,640,8,987,12,7,183,1.4,nan,nan,nan,nan,0.18,0.12,0.25,0.39,40000000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2986,0,0,0,0,0,0,0.03,0,0.59,1,0,-0.28,0.12,0.27,-1.09,-0.01,-0.01,0.41,0.16,-0.92,nan,149,8.8,199,1.8,252,2.6,5,1378,6,nan,nan,nan,nan,0.18,0.12,0.25,0.39,13999000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,86,0,0,2,0,3,1,0.02,0.01,0.6,1,0,-2.26,-0.36,0.46,-4.42,-0.98,-0.92,0.75,0.29,-1,nan,121,12,442,2.8,816,4,2,1933,4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,4187012681,0.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,592,0,0,0,0,0,0,0.04,0.1,0.45,1,0,-0.96,0.01,0.25,-5.22,-0.8,-0.81,-0.74,0.19,-0.99,nan,84,4.8,232,3.2,310,4.8,5.6,664,1.4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,69234655048,0.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2699,0,0,7,0,7,1,0,0,0.75,1,0,1.61,-0.24,0.1,-2.17,0.11,-4,-0.8,-0.09,-0.99,nan,210,12,92,1.4,723,7.8,10,303,2.8,nan,nan,nan,nan,0.39,0.12,0.25,0.39,2250000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3178,0,0,0,0,0,0,0.24,0.5,0.25,1,0,-0.19,-0.14,-0.35,-3.56,0.43,0.89,2.2,-0.17,-1,nan,559,11,396,6.4,1433,11,1,121,1.6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,5052645400,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3183,1,0,3,0,7,1,0.01,0,0.08,1,0,-11.61,-0.45,0.23,-12.35,-0.49,-0.94,-0.09,0.04,-0.95,nan,107,5.2,253,2.8,5679,10,2.4,861,2.8,nan,nan,nan,nan,0.39,0.12,0.25,0.39,12918170000,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3330,0,0,0,0,0,0,0.04,0.23,0.19,1,0,0.8,0.67,-0.08,0.73,0.64,1.6,10,0.37,-0.95,nan,140,11,162,1.6,352,2.2,5,630,4.8,nan,nan,nan,nan,0.39,0.12,0.25,0.39,16866470000,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7120,0,0,0,0,0,0,0.05,0.03,0.7,1,0,-0.17,0.06,-0.09,-12.54,-0.78,-1.26,-0.32,0.07,-1,nan,109,8.8,113,1.8,207,2.6,5,549,3.6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,1.23999E+11,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,7449,0,0,0,0,0,0,0.08,0.01,0.68,1,0,-1.61,-0.04,nan,-0.35,0.05,0.05,6.28,0.07,-0.95,nan,109,7.2,187,3.2,175,2.6,7,900,2.8,nan,nan,nan,nan,0.39,0.12,0.25,0.39,22021000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11123,0,0,0,0,0,0,0,0.01,0.2,1,0,3.28,-0.7,-0.47,5.45,-1.06,-1.02,-0.2,-0.16,-1.02,nan,148,13,61,2.2,69,3,2,2085,8,nan,nan,nan,nan,0.39,0.12,0.25,0.39,27049274290,0.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11171,0,0,0,0,0,0,0.01,0.02,0.45,1,0,-0.66,0.04,-0.23,30,3,-0.56,-0.1,0.11,-0.98,nan,105,6.6,173,3.6,212,2.6,4,1306,6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,7884177358,0.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11294,0,0,0,0,0,0,0.02,0.02,0.33,1,0,-0.62,-0.05,-0.05,-0.1,-0.13,-0.12,3.21,-0.14,-0.96,nan,124,6.6,148,3.6,215,2.6,5,2100,6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,4686953849,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11347,0,0,2,0,3,2,0.01,0,0.75,1,0,-1.07,-0.06,0.94,0.08,0.91,0.91,-0.38,0.84,-0.96,nan,117,7.2,117,3.2,210,2.4,10,1719,7,nan,nan,nan,nan,0.39,0.12,0.25,0.39,23799000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,893,0,0,0,0,0,0,0,0,0.69,1,0,-2.43,-0.04,0.17,1.79,0.08,0,-0.12,0.03,-0.95,nan,180,20,521,5.6,1009,6,4,4484,12,nan,nan,nan,nan,0.39,0.12,0.25,0.39,4581547500,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1103,0,0,0,0,0,0,0.05,0.27,0.12,1,0,1.53,0.22,0.17,0.33,0.12,0.1,0.69,0.09,-0.96,nan,68,2.6,591,5.6,3144,10,12,2450,5.6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,1334135000,0.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1250,0,0,0,0,0,0,0.06,0.02,0.76,1,0,-1.01,-0.01,1.02,-0.93,0.07,0.21,10,0.9,-0.98,nan,112,6.6,271,3.6,1159,13,5,676,2.4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,19650000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3491,0,0,1,0,1,5,0.03,0.01,0.65,1,0,5.87,-0.21,-0.07,-30,3,2.16,0.18,-0.03,-0.99,nan,114,5.2,215,1.4,9900,10,12,1977,5.6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,3074283331,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3796,0,0,0,0,0,0,0.01,0.06,0.25,1,0,0.47,0.35,0.69,-1.72,-0.17,-0.18,0.82,0.24,-0.93,nan,115,8,212,2.8,793,4,10,1580,4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,563442000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,3894,0,0,0,0,0,0,0.12,0.18,0.7,1,0,20,749.69,-0.33,-30,-1,-1,-0.87,0.03,-0.99,nan,102,6.6,122,3.6,160,2.6,5,588,2.4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,4499175500,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,8149,0,0,0,0,0,0,0.1,0.04,0.85,1,0,-1.28,-0.08,-0.12,-4.15,-0.93,-0.93,-0.24,0.29,-1,nan,172,11,217,3.6,319,5.2,5,447,2.4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,16100000000,0.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,11339,0,0,3,0,8,1,0.01,0,0.67,1,0,-0.4,0.09,0.22,30,3,5,-0.22,0.15,-0.92,nan,121,6.6,273,5.4,458,7.8,3,782,3.6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,5900000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,228,0,0,0,0,0,0,0.02,0.01,1.94,1,0,-1.73,0.21,0,-1.49,0.14,-1.04,0.85,-0.29,-1,nan,112,6.6,144,1.8,270,5.2,5,160,1.2,nan,nan,nan,nan,0.39,0.12,0.25,0.39,1.48874E+11,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1821,0,0,4,0,4,2,0.02,0.02,0.72,1,0,0.79,2.25,1.16,4.04,3,5,-0.22,1.25,-1,nan,129,10.4,203,4.4,646,12,6,401,1.6,nan,nan,nan,nan,0.39,0.12,0.25,0.39,8980186200,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,1970,0,0,5,0,5,2,0,0,0.58,1,0,0.85,-0.13,0.13,0.65,-0.11,0.46,-0.78,-0.07,-0.96,nan,127,6.6,261,3.6,1026,13,5,635,4.8,nan,nan,nan,nan,0.39,0.12,0.25,0.39,14300000000,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2016,0,0,0,0,0,0,0.01,0.01,0.58,1,0,nan,nan,nan,nan,nan,nan,nan,nan,-1.03,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0.39,0.12,0.25,0.39,37800000000,0.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2171,0,0,0,0,0,0,0.04,0.09,0.18,1,0,20,0.92,0.01,27.85,0.54,0.3,-0.5,0.02,-0.98,nan,127,7.8,544,5.6,2892,10,2.4,137,1.4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,28861393750,0.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2177,0,0,4,0,7,2,0.04,0.11,0.28,1,0,-0.75,0.16,1.44,-0.84,0.1,-0.1,-0.4,0.63,-1,nan,99,4.8,112,3.2,518,12,10,716,4.2,nan,nan,nan,nan,0.39,0.12,0.25,0.39,3917707258,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SME,1/31/2022,2280,0,0,0,0,0,0,0.01,0.02,0.69,1,0,-1.44,-0.15,0.24,-1.54,-0.18,-0.18,0.08,0.34,-0.94,nan,131,13,141,2.2,252,3,2,1626,6.4,nan,nan,nan,nan,0.39,0.12,0.25,0.39,24340000000,0.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
